9300,416844800,9300,1927100,9300,364105500,,quick Sort Time(already sorted), time shuffled, time reversed
9400,417849700,9400,2230600,9400,384073800,,quick Sort Time(already sorted), time shuffled, time reversed
9500,441162100,9500,2298700,9500,405257300,,quick Sort Time(already sorted), time shuffled, time reversed
9600,437794800,9600,2003500,9600,394868100,,quick Sort Time(already sorted), time shuffled, time reversed
9700,450860400,9700,2128000,9700,397138100,,quick Sort Time(already sorted), time shuffled, time reversed
9800,479391800,9800,2328600,9800,406024600,,quick Sort Time(already sorted), time shuffled, time reversed
9900,463279300,9900,2236200,9900,439958900,,quick Sort Time(already sorted), time shuffled, time reversed
10000,497368000,10000,2553600,10000,429029100,,quick Sort Time(already sorted), time shuffled, time reversed
10100,505251800,10100,1993100,10100,452376800,,quick Sort Time(already sorted), time shuffled, time reversed
10200,504890900,10200,2088400,10200,447413700,,quick Sort Time(already sorted), time shuffled, time reversed
10300,515070400,10300,2279600,10300,451603200,,quick Sort Time(already sorted), time shuffled, time reversed
10400,569777300,10400,2215100,10400,472306400,,quick Sort Time(already sorted), time shuffled, time reversed
10500,564512200,10500,2402800,10500,481432700,,quick Sort Time(already sorted), time shuffled, time reversed
10600,551400100,10600,2098900,10600,493527000,,quick Sort Time(already sorted), time shuffled, time reversed
10700,567416800,10700,2372000,10700,519719700,,quick Sort Time(already sorted), time shuffled, time reversed
10800,571719100,10800,2661400,10800,507850200,,quick Sort Time(already sorted), time shuffled, time reversed
10900,584778800,10900,2381300,10900,509733700,,quick Sort Time(already sorted), time shuffled, time reversed
11000,593124400,11000,2476700,11000,543866600,,quick Sort Time(already sorted), time shuffled, time reversed
11100,602492000,11100,2443400,11100,547892200,,quick Sort Time(already sorted), time shuffled, time reversed
11200,643533200,11200,2293300,11200,613068800,,quick Sort Time(already sorted), time shuffled, time reversed
11300,666942500,11300,2811100,11300,640975600,,quick Sort Time(already sorted), time shuffled, time reversed
11400,743854000,11400,2566400,11400,612645200,,quick Sort Time(already sorted), time shuffled, time reversed
11500,706819900,11500,2688100,11500,628583700,,quick Sort Time(already sorted), time shuffled, time reversed
11600,678763800,11600,2973700,11600,589057400,,quick Sort Time(already sorted), time shuffled, time reversed
11700,769851900,11700,2947700,11700,626311400,,quick Sort Time(already sorted), time shuffled, time reversed
11800,696620000,11800,2972700,11800,628002100,,quick Sort Time(already sorted), time shuffled, time reversed
11900,741860800,11900,2541700,11900,631782300,,quick Sort Time(already sorted), time shuffled, time reversed
12000,741942600,12000,2495900,12000,641797400,,quick Sort Time(already sorted), time shuffled, time reversed
12100,729509000,12100,3417300,12100,675712400,,quick Sort Time(already sorted), time shuffled, time reversed
12200,777737900,12200,2925800,12200,659190200,,quick Sort Time(already sorted), time shuffled, time reversed
12300,760263800,12300,2817600,12300,664905000,,quick Sort Time(already sorted), time shuffled, time reversed
12400,782961500,12400,3061100,12400,688551700,,quick Sort Time(already sorted), time shuffled, time reversed
12500,797353400,12500,3046700,12500,711757000,,quick Sort Time(already sorted), time shuffled, time reversed
12600,805076100,12600,3563400,12600,760461900,,quick Sort Time(already sorted), time shuffled, time reversed
12700,846510200,12700,3627000,12700,756264200,,quick Sort Time(already sorted), time shuffled, time reversed
