6400,788600,6400,1501200,6400,1552400,,quick Sort Time(already sorted), time shuffled, time reversed
6500,1165400,6500,3112100,6500,1717300,,quick Sort Time(already sorted), time shuffled, time reversed
6600,824900,6600,2112900,6600,1265500,,quick Sort Time(already sorted), time shuffled, time reversed
6700,792400,6700,2449100,6700,1952400,,quick Sort Time(already sorted), time shuffled, time reversed
6800,1114200,6800,2174700,6800,1685600,,quick Sort Time(already sorted), time shuffled, time reversed
6900,1283800,6900,4659700,6900,1970900,,quick Sort Time(already sorted), time shuffled, time reversed
7000,1068500,7000,3269000,7000,1749300,,quick Sort Time(already sorted), time shuffled, time reversed
7100,1450600,7100,2358100,7100,1758800,,quick Sort Time(already sorted), time shuffled, time reversed
7200,1114300,7200,2374200,7200,1439100,,quick Sort Time(already sorted), time shuffled, time reversed
7300,1318700,7300,2296300,7300,1793600,,quick Sort Time(already sorted), time shuffled, time reversed
7400,1040300,7400,2080800,7400,1778200,,quick Sort Time(already sorted), time shuffled, time reversed
7500,1015900,7500,2382800,7500,1832700,,quick Sort Time(already sorted), time shuffled, time reversed
7600,877200,7600,2606900,7600,1825700,,quick Sort Time(already sorted), time shuffled, time reversed
7700,1190200,7700,2650300,7700,2104500,,quick Sort Time(already sorted), time shuffled, time reversed
7800,1241400,7800,2272300,7800,1630800,,quick Sort Time(already sorted), time shuffled, time reversed
7900,952800,7900,2801100,7900,2008400,,quick Sort Time(already sorted), time shuffled, time reversed
8000,1245400,8000,2804700,8000,2760200,,quick Sort Time(already sorted), time shuffled, time reversed
8100,1579200,8100,4421300,8100,3010800,,quick Sort Time(already sorted), time shuffled, time reversed
8200,1942200,8200,3807600,8200,3293000,,quick Sort Time(already sorted), time shuffled, time reversed
8300,1463400,8300,2577900,8300,2548700,,quick Sort Time(already sorted), time shuffled, time reversed
8400,1735300,8400,4319100,8400,1972000,,quick Sort Time(already sorted), time shuffled, time reversed
8500,1268900,8500,2256900,8500,1738600,,quick Sort Time(already sorted), time shuffled, time reversed
8600,1724800,8600,4411500,8600,3980100,,quick Sort Time(already sorted), time shuffled, time reversed
8700,2719600,8700,4202700,8700,3883900,,quick Sort Time(already sorted), time shuffled, time reversed
8800,2382800,8800,3738400,8800,3648600,,quick Sort Time(already sorted), time shuffled, time reversed
8900,1836800,8900,4060500,8900,3707600,,quick Sort Time(already sorted), time shuffled, time reversed
9000,1989100,9000,4183800,9000,3786300,,quick Sort Time(already sorted), time shuffled, time reversed
9100,2107000,9100,4873500,9100,6190200,,quick Sort Time(already sorted), time shuffled, time reversed
9200,2283300,9200,4611600,9200,3942000,,quick Sort Time(already sorted), time shuffled, time reversed
9300,2079900,9300,4531900,9300,3537200,,quick Sort Time(already sorted), time shuffled, time reversed
